wav_filename,wav_filesize,transcript
/mnt/c/Users/xianjian/Development/E2E/dataset/2086-149220-0040.wav,214478,oh rejoined the |daguerreotypist| because like an old lady's cup of tea it is water bewitched.
/mnt/c/Users/xianjian/Development/E2E/dataset/2086-149220-0041.wav,473838,"she was in distinctly aware, however, that the gaunt figure of the old {gentlewoman{ was sitting in :one: of the straight back chairs, |alittle| withdrawn from the window, the faint gleam of which showed the blanched paleness of her cheek, turned sideways towards the corner."
/mnt/c/Users/xianjian/Development/E2E/dataset/2086-149220-0048.wav,361998,"while thus dismissing her, the |maiden lady| stepped forward, kissed |phoebe|, and pressed her to her heart, which beat against the girls bosom with a strong, high and tumultuous well."
/mnt/c/Users/xianjian/Development/E2E/dataset/2086-149220-0049.wav,371438,"at some uncertain period in the depths of <night<, and as it were through the thin veil of a dream."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0000.wav,496238,"&minis flat& as the one floor resident apartments were then being called was in a part of &west van buren st& inhabited by families of {laborers{ and {clerks{. men who had come and we're still coming with the rush of population pouring in at the rate of :50,000: <a year<."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0001.wav,225358,to carry the sound of the little bells upon the (horse cars( as they tingled in and out of hearing was as pleasing as it was novel.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0002.wav,163118,"to him, the presence or absence of his {wife{'s {sister{ was a matter of indifference."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0003.wav,246478,he was of a clean saving disposition and had already paid a number of <monthly< installments on :two: lots far out on the &west side&.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0004.wav,102958,his ambition was someday to build a &house& on them.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0005.wav,203918,"she had some slight gift of ^observation^ in that sense, so rich in every woman ^intuition^."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0006.wav,87918,the walls of the &rooms& were discordantly papered.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0007.wav,140878,the floors were covered with |matting| in the &hall& laid with a thin (rag carpet(.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0008.wav,172398,"then she walked in, saying to it until |hanson| disturbed in his reading, came and took it."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0009.wav,107278,:one: could see that he was very much wrapped up in his offspring.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0010.wav,237518,"now, <now< he said walking there there."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0012.wav,162638,"many began to explain, but her {husband{ took this part of the ^conversation^ to himself."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0014.wav,275278,"she asked many for ink and paper which whereupon the mantle in the &dining room& and when the latter had gone to bed at <10<, got out, drew his card and ^wrote^ him."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0015.wav,151438,"she wanted to make some reference to their relationsip on the (train(, but was too timid."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0016.wav,170478,"anything was good enough so long as it paid, say, :$5: <a week< to begin with."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0017.wav,107598,a shop girl was the destiny prefigured for the {newcomer{.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0018.wav,160718,it was under such auspicious circumstances that she started out <this morning< to look for work.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0019.wav,270478,"narrow &boardwalks& extended out, passing here a &house&, and there a &store& at far intervals, eventually ending on the open prairie."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0020.wav,236238,"it gave an imposing appearance to most of the wholesale houses whose &offices& were up on the &ground floor&, an in &plainview& of the &street&."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149874-0021.wav,95598,these vast &buildings&. what were they?
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0000.wav,210958,"he was in a fevered state of mind, owing to the blight. his {wifes{ action threatened to cast upon his entire future."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0001.wav,228718,he would have to pay her the money which she would <now< regularly demand or there would be trouble. it did not matter what he did.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0002.wav,154798,"|hurstwood| walked the floor mentale, arranging the chief points of his situation."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0003.wav,90958,he also thought of his ^managerial^ position.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0005.wav,179278,"many little wrinkles gathered between his eyes as he contemplated this and his |brown|, moist and."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0006.wav,159118,"he could arrange that satisfactorily, for |carrie| would be glad to wait if necessary."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0007.wav,172078,he would see how things turned out <tomorrow< and then he would talk to her. they were going to meet as usual.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0008.wav,222158,for some reason he felt as if something might come that way and was relieved when all the (envelopes( had been scanned and nothing suspicious noticed.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0010.wav,168878,so little did he considered |rua| that it never once occurred to him to worry about his finding out.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0012.wav,79918,she had not been able to get away <this morning<.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0013.wav,194958,he would get :one: <today<. it would probably be on his desk when he got back he would look for it at once.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0014.wav,130318,after a time he gave up waiting and rarely headed for the (madison car(.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0015.wav,117678,"he went in and examined his letters, but there was nothing from |kerry|."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0016.wav,89198,"fortunately, there was nothing from his {wife{ either."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0017.wav,159598,"at <1:30< he went to {rectors{ for lunch, and when he returned, a |messenger| was waiting for him."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0018.wav,145518,"his :first: impulse was to write, but :four: words in reply go to the devil."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0025.wav,108878,he rose from his chair and went and looked out into the &street&.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0026.wav,157518,the long drizzle had begun. {pedestrians{ had turned up (collars( and (trousers( at the bottom.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0027.wav,115118,|hurstwood| almost exclaimed out loud at the insistence e of this thing.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0028.wav,92878,he put on his (hat( and looked around for his umbrella.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149896-0034.wav,128238,he |rang| again this time harder. still no answer.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0000.wav,140718,"when |hurstwood| got back to his office again, he was in a greater quandary than ever."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0002.wav,209358,"no letter had come, no word of any kind, and yet here it was <late in the evening<, and she had agreed to meet him that <morning<."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0004.wav,183598,"he was getting some vague comfort out of a good (cigar(, but it was no &pan asia& for the ill which affected him."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0005.wav,366958,"it was with great opposition. after :two: or <three hours< of the most urgent mental affirmation and denial that at last he got an envelope placed in it, the requested amount and slowly sealed it up."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0006.wav,108398,then he called |harry| the boy of all work around the place.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0007.wav,251438,"you take this to this address, he said, handing him the envelope and give it to mrs |hurstwood|."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0009.wav,119278,the boy hastened away and the {manager{ fell to his musings.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0010.wav,116078,he was beaten for <tonight< and he might just as well make the best of it.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0013.wav,141358,"for relief, he arose and joined in the ^conversation^ with a few {friends{ who were drinking."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0014.wav,147918,"all the time, his thoughts would run out to his &home& and see the scene being there in enacted."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0015.wav,97358,in about <an hour< and <3/4< the boy returned.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0016.wav,209360,he fancied as he sat at his desk that nothing would be done for <a week< or :two:. meanwhile he would have time to think.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0017.wav,233678,how about that? <now<? his pain at her failure to meet or write him rapidly increased as he devoted himself to the subject.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0018.wav,215918,he decided to write her care of the &west side post office& and ask for an explanation as well as to have her meet him.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0019.wav,155278,<three o'clock< came :456: and no letter.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0020.wav,147918,the helpless {manager{ paste the floor an grimly endured the gloom of defeat.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0021.wav,149998,he thought a busy <saturday< ushered out the sabbath in and nothing done.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0022.wav,321678,"<all day<, the &bar& being closed, he brooded al:one:. shut out from home from the excitement of his &resort& from |kerry|, and without the ability to alter his condition :one: iota."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0023.wav,105998,it was the worst <sunday< he had spent in his life.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0025.wav,137198,he was quite certain <now< that she knew he was married and was angered at his perfidy.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0026.wav,218158,"he had loved her earnestly enough, but <now< that the possibility of losing her stared him in the face, she seemed much more attractive."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0029.wav,244718,"he did manage to bring himself into the mood to go out to carry, but when he got in &ogden& place he thought he saw a man watching him and went away."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0030.wav,81678,he did not go within a block of the &house&.
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0032.wav,278158,"he stayed at his desk long after all others had gone, and only quitted it when the <night< watchman on his round pulled out the front door to see if it was safely locked."
/mnt/c/Users/xianjian/Development/E2E/dataset/2277-149897-0033.wav,162158,"on <wednesday<, he received another polite note from |mcgregor james| and hey it read."
